CARRIER_CODE,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_NAME,OriginAirport,OriginLat,OriginLon,DestAirport,DestLat,DestLon
DL,TLH,FL,ATL,GA,625,625.0,0.0,730,726.0,-4.0,0.0,,61.0,223.0,0.0,0.0,0.0,0.0,0.0,Delta,Tallahassee Regional Airport,30.39649963,-84.35030365,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,CHO,VA,ATL,GA,625,622.0,-3.0,802,752.0,-10.0,0.0,,90.0,457.0,0.0,0.0,0.0,0.0,0.0,Delta,Charlottesville Albemarle Airport,38.1385994,-78.45290375,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,CAK,OH,ATL,GA,625,623.0,-2.0,820,803.0,-17.0,0.0,,100.0,528.0,0.0,0.0,0.0,0.0,0.0,Southwest,Akron Canton Regional Airport,40.91609955,-81.44219971,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,CAK,OH,ATL,GA,645,645.0,0.0,843,834.0,-9.0,0.0,,109.0,528.0,0.0,0.0,0.0,0.0,0.0,Delta,Akron Canton Regional Airport,40.91609955,-81.44219971,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,CAK,OH,ATL,GA,1219,1322.0,63.0,1412,1457.0,45.0,0.0,,95.0,528.0,45.0,0.0,0.0,0.0,0.0,Delta,Akron Canton Regional Airport,40.91609955,-81.44219971,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,CAK,OH,ATL,GA,1335,1341.0,6.0,1520,1512.0,-8.0,0.0,,91.0,528.0,0.0,0.0,0.0,0.0,0.0,Southwest,Akron Canton Regional Airport,40.91609955,-81.44219971,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SAV,GA,ATL,GA,630,628.0,-2.0,745,727.0,-18.0,0.0,,59.0,214.0,0.0,0.0,0.0,0.0,0.0,Delta,Savannah Hilton Head International Airport,32.12760162,-81.20210266,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SAV,GA,ATL,GA,730,724.0,-6.0,849,845.0,-4.0,0.0,,81.0,214.0,0.0,0.0,0.0,0.0,0.0,Delta,Savannah Hilton Head International Airport,32.12760162,-81.20210266,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SAV,GA,ATL,GA,830,823.0,-7.0,946,931.0,-15.0,0.0,,68.0,214.0,0.0,0.0,0.0,0.0,0.0,Delta,Savannah Hilton Head International Airport,32.12760162,-81.20210266,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SAV,GA,ATL,GA,1012,1009.0,-3.0,1124,1108.0,-16.0,0.0,,59.0,214.0,0.0,0.0,0.0,0.0,0.0,Delta,Savannah Hilton Head International Airport,32.12760162,-81.20210266,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SAV,GA,ATL,GA,1420,1457.0,37.0,1535,1607.0,32.0,0.0,,70.0,214.0,32.0,0.0,0.0,0.0,0.0,Delta,Savannah Hilton Head International Airport,32.12760162,-81.20210266,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,HOU,TX,ATL,GA,645,640.0,-5.0,940,929.0,-11.0,0.0,,109.0,696.0,0.0,0.0,0.0,0.0,0.0,Delta,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,HOU,TX,ATL,GA,720,720.0,0.0,1025,1005.0,-20.0,0.0,,105.0,696.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,HOU,TX,ATL,GA,1012,1006.0,-6.0,1313,1256.0,-17.0,0.0,,110.0,696.0,0.0,0.0,0.0,0.0,0.0,Delta,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,HOU,TX,ATL,GA,1245,1241.0,-4.0,1544,1523.0,-21.0,0.0,,102.0,696.0,0.0,0.0,0.0,0.0,0.0,Delta,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,HOU,TX,ATL,GA,1520,1519.0,-1.0,1810,1809.0,-1.0,0.0,,110.0,696.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,HOU,TX,ATL,GA,1701,1656.0,-5.0,2005,1945.0,-20.0,0.0,,109.0,696.0,0.0,0.0,0.0,0.0,0.0,Delta,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,HOU,TX,ATL,GA,1835,1846.0,11.0,2125,2129.0,4.0,0.0,,103.0,696.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,ILM,NC,ATL,GA,640,638.0,-2.0,811,803.0,-8.0,0.0,,85.0,377.0,0.0,0.0,0.0,0.0,0.0,Delta,Wilmington International Airport,34.27059937,-77.90260315,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SNA,CA,ATL,GA,645,640.0,-5.0,1405,1336.0,-29.0,0.0,,236.0,1919.0,0.0,0.0,0.0,0.0,0.0,Delta,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,SNA,CA,ATL,GA,1250,1250.0,0.0,2001,1947.0,-14.0,0.0,,237.0,1919.0,0.0,0.0,0.0,0.0,0.0,Delta,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,GSP,SC,ATL,GA,655,655.0,0.0,755,752.0,-3.0,0.0,,57.0,153.0,0.0,0.0,0.0,0.0,0.0,Southwest,Greenville Spartanburg International Airport,34.89569855,-82.21890259,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
WN,GSP,SC,ATL,GA,1330,1328.0,-2.0,1425,1412.0,-13.0,0.0,,44.0,153.0,0.0,0.0,0.0,0.0,0.0,Southwest,Greenville Spartanburg International Airport,34.89569855,-82.21890259,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,ECP,FL,ATL,GA,700,659.0,-1.0,918,905.0,-13.0,0.0,,66.0,240.0,0.0,0.0,0.0,0.0,0.0,Delta,Northwest Florida Beaches International Airport,30.357106,-85.795414,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,ECP,FL,ATL,GA,1455,1453.0,-2.0,1709,1652.0,-17.0,0.0,,59.0,240.0,0.0,0.0,0.0,0.0,0.0,Delta,Northwest Florida Beaches International Airport,30.357106,-85.795414,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,LEX,KY,ATL,GA,719,715.0,-4.0,857,845.0,-12.0,0.0,,90.0,304.0,0.0,0.0,0.0,0.0,0.0,Delta,Blue Grass Airport,38.03649902,-84.60590363,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,LEX,KY,ATL,GA,1540,1539.0,-1.0,1709,1701.0,-8.0,0.0,,82.0,304.0,0.0,0.0,0.0,0.0,0.0,Delta,Blue Grass Airport,38.03649902,-84.60590363,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,JAC,WY,ATL,GA,1257,1259.0,2.0,1835,2004.0,89.0,0.0,,305.0,1572.0,0.0,0.0,89.0,0.0,0.0,Delta,Jackson Hole Airport,43.6072998,-110.737999,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,MYR,SC,ATL,GA,1437,1431.0,-6.0,1603,1550.0,-13.0,0.0,,79.0,317.0,0.0,0.0,0.0,0.0,0.0,Delta,Myrtle Beach International Airport,33.67969894,-78.92829895,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,TYS,TN,ATL,GA,825,824.0,-1.0,930,919.0,-11.0,0.0,,55.0,152.0,0.0,0.0,0.0,0.0,0.0,Delta,McGhee Tyson Airport,35.81100082,-83.9940033,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,EGE,CO,ATL,GA,1305,1252.0,-13.0,1811,1745.0,-26.0,0.0,,173.0,1312.0,0.0,0.0,0.0,0.0,0.0,Delta,Eagle County Regional Airport,39.64260101,-106.9179993,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,EYW,FL,ATL,GA,1050,1040.0,-10.0,1250,1236.0,-14.0,0.0,,116.0,646.0,0.0,0.0,0.0,0.0,0.0,Delta,Key West International Airport,24.55610085,-81.75959778,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,EYW,FL,ATL,GA,1211,1209.0,-2.0,1416,1356.0,-20.0,0.0,,107.0,646.0,0.0,0.0,0.0,0.0,0.0,Delta,Key West International Airport,24.55610085,-81.75959778,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,EYW,FL,ATL,GA,1443,1548.0,65.0,1647,1733.0,46.0,0.0,,105.0,646.0,46.0,0.0,0.0,0.0,0.0,Delta,Key West International Airport,24.55610085,-81.75959778,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,MTJ,CO,ATL,GA,1259,1254.0,-5.0,1811,1754.0,-17.0,0.0,,180.0,1352.0,0.0,0.0,0.0,0.0,0.0,Delta,Montrose Regional Airport,38.50979996,-107.8939972,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
DL,HDN,CO,ATL,GA,1250,1304.0,14.0,1804,1754.0,-10.0,0.0,,170.0,1340.0,0.0,0.0,0.0,0.0,0.0,Delta,Yampa Valley Airport,40.48120117,-107.2180023,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059
AA,CLT,NC,MSY,LA,36,30.0,-6.0,134,121.0,-13.0,0.0,,111.0,651.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,CLT,NC,MSY,LA,1115,1138.0,23.0,1218,1221.0,3.0,0.0,,103.0,651.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,CLT,NC,MSY,LA,1650,1643.0,-7.0,1757,1749.0,-8.0,0.0,,126.0,651.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,CLT,NC,MSY,LA,1804,1800.0,-4.0,1912,1852.0,-20.0,0.0,,112.0,651.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,LAS,NV,MSY,LA,840,840.0,0.0,1355,1345.0,-10.0,0.0,,185.0,1500.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
NK,LAS,NV,MSY,LA,932,943.0,11.0,1443,1452.0,9.0,0.0,,189.0,1500.0,0.0,0.0,0.0,0.0,0.0,Spirit,McCarran International Airport,36.08010101,-115.1520004,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AS,SEA,WA,MSY,LA,1135,1133.0,-2.0,1759,1802.0,3.0,0.0,,269.0,2086.0,0.0,0.0,0.0,0.0,0.0,Alaska,Seattle Tacoma International Airport,47.44900131,-122.3089981,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
F9,DEN,CO,MSY,LA,830,1002.0,92.0,1208,1355.0,107.0,0.0,,173.0,1062.0,34.0,0.0,57.0,0.0,16.0,Frontier,Denver International Airport,39.86169815,-104.6729965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
UA,DEN,CO,MSY,LA,945,942.0,-3.0,1318,1307.0,-11.0,0.0,,145.0,1062.0,0.0,0.0,0.0,0.0,0.0,United,Denver International Airport,39.86169815,-104.6729965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,DEN,CO,MSY,LA,1040,1041.0,1.0,1420,1412.0,-8.0,0.0,,151.0,1062.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
UA,DEN,CO,MSY,LA,1515,1520.0,5.0,1846,1840.0,-6.0,0.0,,140.0,1062.0,0.0,0.0,0.0,0.0,0.0,United,Denver International Airport,39.86169815,-104.6729965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,DEN,CO,MSY,LA,1905,1902.0,-3.0,2240,2235.0,-5.0,0.0,,153.0,1062.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,SLC,UT,MSY,LA,1735,1733.0,-2.0,2152,2149.0,-3.0,0.0,,196.0,1428.0,0.0,0.0,0.0,0.0,0.0,Delta,Salt Lake City International Airport,40.78839874,-111.9779968,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
UA,SFO,CA,MSY,LA,1055,1051.0,-4.0,1705,1705.0,0.0,0.0,,254.0,1911.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,MSP,MN,MSY,LA,1005,1002.0,-3.0,1250,1236.0,-14.0,0.0,,154.0,1039.0,0.0,0.0,0.0,0.0,0.0,Delta,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,LAX,CA,MSY,LA,920,1005.0,45.0,1501,1539.0,38.0,0.0,,214.0,1670.0,21.0,0.0,0.0,0.0,17.0,Delta,Los Angeles International Airport,33.94250107,-118.4079971,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,LAX,CA,MSY,LA,935,933.0,-2.0,1505,1500.0,-5.0,0.0,,207.0,1670.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,LAX,CA,MSY,LA,944,941.0,-3.0,1534,1514.0,-20.0,0.0,,213.0,1670.0,0.0,0.0,0.0,0.0,0.0,American,Los Angeles International Airport,33.94250107,-118.4079971,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
NK,LAX,CA,MSY,LA,1140,1140.0,0.0,1718,,,0.0,,,1670.0,0.0,0.0,0.0,0.0,0.0,Spirit,Los Angeles International Airport,33.94250107,-118.4079971,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,LAX,CA,MSY,LA,1300,1346.0,46.0,1838,1919.0,41.0,0.0,,213.0,1670.0,11.0,0.0,0.0,0.0,30.0,Delta,Los Angeles International Airport,33.94250107,-118.4079971,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,LAX,CA,MSY,LA,1340,1339.0,-1.0,1910,1917.0,7.0,0.0,,218.0,1670.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,PHX,AZ,MSY,LA,1005,1002.0,-3.0,1405,1355.0,-10.0,0.0,,173.0,1300.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,AUS,TX,MSY,LA,1320,1326.0,6.0,1435,1440.0,5.0,0.0,,74.0,444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
UA,EWR,NJ,MSY,LA,1554,1550.0,-4.0,1829,1754.0,-35.0,0.0,,184.0,1167.0,0.0,0.0,0.0,0.0,0.0,United,Newark Liberty International Airport,40.69250107,-74.16870117,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
B6,BOS,MA,MSY,LA,800,820.0,20.0,1059,1108.0,9.0,0.0,,228.0,1368.0,0.0,0.0,0.0,0.0,0.0,JetBlue,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
B6,BOS,MA,MSY,LA,1955,1948.0,-7.0,2251,2224.0,-27.0,0.0,,216.0,1368.0,0.0,0.0,0.0,0.0,0.0,JetBlue,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,PHL,PA,MSY,LA,1000,954.0,-6.0,1228,1211.0,-17.0,0.0,,197.0,1089.0,0.0,0.0,0.0,0.0,0.0,American,Philadelphia International Airport,39.87189865,-75.2410965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,PHL,PA,MSY,LA,1115,1112.0,-3.0,1328,1309.0,-19.0,0.0,,177.0,1089.0,0.0,0.0,0.0,0.0,0.0,American,Philadelphia International Airport,39.87189865,-75.2410965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
F9,PHL,PA,MSY,LA,1700,1658.0,-2.0,1927,1850.0,-37.0,0.0,,172.0,1089.0,0.0,0.0,0.0,0.0,0.0,Frontier,Philadelphia International Airport,39.87189865,-75.2410965,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
NK,ORD,IL,MSY,LA,806,801.0,-5.0,1026,1013.0,-13.0,0.0,,132.0,837.0,0.0,0.0,0.0,0.0,0.0,Spirit,Chicago O'Hare International Airport,41.97859955,-87.90480042,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
NK,FLL,FL,MSY,LA,715,,,821,,,1.0,A,,674.0,0.0,0.0,0.0,0.0,0.0,Spirit,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,FLL,FL,MSY,LA,835,838.0,3.0,940,928.0,-12.0,0.0,,110.0,674.0,0.0,0.0,0.0,0.0,0.0,Southwest,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
B6,FLL,FL,MSY,LA,835,915.0,40.0,953,1010.0,17.0,0.0,,115.0,674.0,0.0,0.0,0.0,0.0,17.0,JetBlue,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,FLL,FL,MSY,LA,1710,1743.0,33.0,1815,1831.0,16.0,0.0,,108.0,674.0,0.0,0.0,0.0,0.0,16.0,Southwest,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,FLL,FL,MSY,LA,2005,2034.0,29.0,2110,2119.0,9.0,0.0,,105.0,674.0,0.0,0.0,0.0,0.0,0.0,Southwest,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,DFW,TX,MSY,LA,720,715.0,-5.0,844,832.0,-12.0,0.0,,77.0,447.0,0.0,0.0,0.0,0.0,0.0,American,Dallas Fort Worth International Airport,32.89680099,-97.03800201,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,DFW,TX,MSY,LA,1346,1341.0,-5.0,1505,1455.0,-10.0,0.0,,74.0,447.0,0.0,0.0,0.0,0.0,0.0,American,Dallas Fort Worth International Airport,32.89680099,-97.03800201,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,DFW,TX,MSY,LA,1835,1831.0,-4.0,1959,1957.0,-2.0,0.0,,86.0,447.0,0.0,0.0,0.0,0.0,0.0,American,Dallas Fort Worth International Airport,32.89680099,-97.03800201,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
AA,DFW,TX,MSY,LA,2030,2026.0,-4.0,2153,2143.0,-10.0,0.0,,77.0,447.0,0.0,0.0,0.0,0.0,0.0,American,Dallas Fort Worth International Airport,32.89680099,-97.03800201,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
B6,JFK,NY,MSY,LA,616,611.0,-5.0,839,829.0,-10.0,0.0,,198.0,1182.0,0.0,0.0,0.0,0.0,0.0,JetBlue,John F Kennedy International Airport,40.63980103,-73.77890015,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,JFK,NY,MSY,LA,810,811.0,1.0,1048,1040.0,-8.0,0.0,,209.0,1182.0,0.0,0.0,0.0,0.0,0.0,Delta,John F Kennedy International Airport,40.63980103,-73.77890015,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
B6,JFK,NY,MSY,LA,1350,1400.0,10.0,1619,1615.0,-4.0,0.0,,195.0,1182.0,0.0,0.0,0.0,0.0,0.0,JetBlue,John F Kennedy International Airport,40.63980103,-73.77890015,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,JFK,NY,MSY,LA,1935,1948.0,13.0,2214,2156.0,-18.0,0.0,,188.0,1182.0,0.0,0.0,0.0,0.0,0.0,Delta,John F Kennedy International Airport,40.63980103,-73.77890015,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
NK,IAH,TX,MSY,LA,1756,1807.0,11.0,1903,1907.0,4.0,0.0,,60.0,305.0,0.0,0.0,0.0,0.0,0.0,Spirit,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
UA,IAH,TX,MSY,LA,1923,1922.0,-1.0,2036,2021.0,-15.0,0.0,,59.0,305.0,0.0,0.0,0.0,0.0,0.0,United,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,TPA,FL,MSY,LA,1105,1103.0,-2.0,1145,1131.0,-14.0,0.0,,88.0,488.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,TPA,FL,MSY,LA,1335,1333.0,-2.0,1410,1401.0,-9.0,0.0,,88.0,488.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,TPA,FL,MSY,LA,1450,1545.0,55.0,1530,1620.0,50.0,0.0,,95.0,488.0,44.0,0.0,0.0,0.0,6.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,BWI,MD,MSY,LA,855,910.0,15.0,1105,1058.0,-7.0,0.0,,168.0,998.0,0.0,0.0,0.0,0.0,0.0,Southwest,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,BWI,MD,MSY,LA,1915,1914.0,-1.0,2120,2050.0,-30.0,0.0,,156.0,998.0,0.0,0.0,0.0,0.0,0.0,Southwest,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,MCO,FL,MSY,LA,815,814.0,-1.0,905,850.0,-15.0,0.0,,96.0,551.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,MCO,FL,MSY,LA,1105,1100.0,-5.0,1155,1135.0,-20.0,0.0,,95.0,551.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,MCO,FL,MSY,LA,1505,1459.0,-6.0,1555,1549.0,-6.0,0.0,,110.0,551.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
F9,MCO,FL,MSY,LA,1522,1525.0,3.0,1610,1600.0,-10.0,0.0,,95.0,551.0,0.0,0.0,0.0,0.0,0.0,Frontier,Orlando International Airport,28.42939949,-81.30899811,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,STL,MO,MSY,LA,835,838.0,3.0,1025,1012.0,-13.0,0.0,,94.0,604.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
NK,DTW,MI,MSY,LA,1038,1027.0,-11.0,1218,1148.0,-30.0,0.0,,141.0,926.0,0.0,0.0,0.0,0.0,0.0,Spirit,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
DL,DTW,MI,MSY,LA,2005,2003.0,-2.0,2157,2128.0,-29.0,0.0,,145.0,926.0,0.0,0.0,0.0,0.0,0.0,Delta,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,BNA,TN,MSY,LA,845,844.0,-1.0,1020,1021.0,1.0,0.0,,97.0,471.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,BNA,TN,MSY,LA,1525,1521.0,-4.0,1700,1658.0,-2.0,0.0,,97.0,471.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,DCA,VA,MSY,LA,1135,1132.0,-3.0,1325,1306.0,-19.0,0.0,,154.0,969.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
WN,DCA,VA,MSY,LA,1640,1652.0,12.0,1840,1826.0,-14.0,0.0,,154.0,969.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323
